product_id,product_name,category,sub_category,brand,price,cost,weight_kg,rating,review_count,is_active,created_date
2539,Reactive analyzing matrix,Beauty & Personal Care,Skincare,"Bailey, Young and Hansen",78.21,19.66,13.67,2.9,52,True,2022-05-28
2540,Monitored 24hour projection,Sports & Outdoors,Water Sports,"Petersen, Grant and Cummings",88.58,56.43,24.69,2.3,64,True,2022-11-02
2541,Reverse-engineered value-added pricing structure,Toys & Games,Dolls,Orozco-Davis,70.75,34.84,7.18,4.5,45,True,2022-09-30
2542,Multi-tiered directional projection,Food & Gourmet,Beverages,"Schultz, Curtis and Bennett",25.45,17.64,21.45,3.9,114,True,2022-03-14
2543,Grass-roots logistical policy,Toys & Games,Outdoor Play,"Smith, Freeman and Curtis",13.09,5.27,3.36,3.6,300,True,2022-06-07
2544,Down-sized bifurcated throughput,Home & Garden,Decor,"Davis, Freeman and Freeman",724.99,410.94,3.88,3.1,126,True,2022-05-26
2545,Programmable leadingedge capability,Clothing,Shoes,"Daniel, Moore and Carter",204.02,98.95,8.51,2.7,31,True,2022-03-12
2546,Progressive 3rdgeneration protocol,Sports & Outdoors,Cycling,"Holloway, Jensen and Johnston",514.62,327.81,8.45,4.0,73,True,2022-08-25
2547,Seamless national protocol,Home & Garden,Garden Tools,"Navarro, Valdez and Ray",611.76,370.85,7.75,3.6,125,True,2022-11-14
2548,Down-sized asymmetric function,Food & Gourmet,Pantry Staples,Ramos-Hall,58.08,38.34,12.24,4.4,149,True,2022-07-26
2549,Open-source methodical ability,Beauty & Personal Care,Makeup,"Price, Delgado and Hester",107.92,31.81,16.3,4.6,126,True,2022-05-11
2550,Multi-channeled analyzing methodology,Home & Garden,Garden Tools,"Walker, Ortiz and King",265.9,125.23,0.99,4.2,29,True,2022-09-17
2551,Total interactive website,Home & Garden,Garden Tools,"Lee, Moreno and Hamilton",389.07,199.93,14.55,4.2,81,True,2022-01-08
2552,Multi-layered systematic conglomeration,Electronics,Tablets,Smith Inc,1359.62,968.84,8.64,4.4,121,True,2022-05-29
2553,Extended mobile knowledgebase,Food & Gourmet,Organic,Dawson LLC,45.67,29.06,3.9,4.2,127,False,2022-09-29
2554,Balanced exuding project,Food & Gourmet,Organic,Kim LLC,40.7,24.45,0.9,3.8,81,True,2022-07-16
2555,Enhanced responsive matrix,Books,Comics & Graphic Novels,Hill-Lara,63.04,29.79,11.26,4.6,78,True,2022-10-26
2556,Multi-channeled exuding Graphic Interface,Clothing,Shoes,"Williams, Herrera and Raymond",103.07,41.85,1.25,5.0,170,True,2022-01-24
2557,Progressive upward-trending success,Home & Garden,Furniture,Wang-Price,690.33,323.76,15.09,3.4,174,True,2022-07-27
2558,Front-line secondary capability,Home & Garden,Decor,Craig Group,892.43,490.5,12.4,4.3,92,False,2022-09-30
2559,Mandatory asynchronous standardization,Home & Garden,Garden Tools,Wells-Wood,348.48,164.33,22.13,3.3,0,True,2022-10-03
2560,Programmable asymmetric success,Home & Garden,Decor,James-Diaz,293.96,179.98,19.58,4.1,90,True,2022-03-19
2561,Advanced regional knowledgebase,Electronics,Laptops,Mitchell Inc,1254.82,711.42,21.24,1.9,96,True,2022-07-08
2562,Devolved didactic conglomeration,Clothing,Women's Wear,Erickson PLC,80.94,43.05,13.48,2.3,43,True,2022-10-30
2563,Optimized zero-defect installation,Clothing,Kids' Clothing,"Jimenez, Smith and Jones",88.66,31.82,4.63,5.0,125,True,2022-12-21
2564,Mandatory 24hour solution,Books,Textbooks,"Wu, Zhang and Hayes",59.93,34.07,18.21,3.7,168,True,2022-11-19
2565,Centralized real-time groupware,Home & Garden,Furniture,Munoz-Huffman,605.27,279.49,11.24,3.5,46,True,2022-07-31
2566,Ergonomic optimizing process improvement,Books,Fiction,Sparks LLC,25.16,14.61,0.62,2.9,76,True,2022-05-17
2567,Exclusive composite forecast,Clothing,Shoes,Hunter Inc,135.08,70.96,3.62,3.1,36,True,2022-09-18
2568,Universal logistical focus group,Clothing,Women's Wear,"Martinez, Cox and Phillips",100.17,38.91,21.58,3.4,88,True,2022-12-20
2569,Compatible background artificial intelligence,Beauty & Personal Care,Hair Care,Walker-Taylor,49.86,13.84,24.39,3.4,55,True,2022-05-20
2570,Optional high-level migration,Home & Garden,Furniture,Johnson and Sons,351.44,196.29,21.22,3.6,54,True,2022-03-08
2571,Phased demand-driven initiative,Beauty & Personal Care,Hair Care,Cooper-Carroll,41.66,12.93,8.62,3.9,85,True,2022-05-24
2572,Operative solution-oriented functionalities,Clothing,Accessories,Horton and Sons,202.57,99.01,3.24,2.9,50,True,2022-01-31
2573,Exclusive scalable database,Beauty & Personal Care,Makeup,Lewis-Nichols,71.3,28.97,14.42,2.9,212,True,2022-02-19
2574,Cross-group non-volatile paradigm,Home & Garden,Garden Tools,Taylor LLC,313.11,160.38,1.48,3.8,105,True,2022-11-09
2575,Monitored attitude-oriented monitoring,Sports & Outdoors,Camping & Hiking,Moore PLC,281.77,193.84,20.11,4.5,91,True,2022-02-21
2576,Front-line even-keeled encryption,Home & Garden,Bedding,Perez-Lopez,234.73,111.34,3.69,4.5,104,True,2022-12-18
2577,Vision-oriented discrete migration,Books,Textbooks,"Carpenter, Crosby and Scott",8.67,4.91,15.44,5.0,215,True,2022-03-04
2578,Proactive analyzing Graphical User Interface,Clothing,Shoes,Wilson Inc,207.39,84.09,16.49,3.7,93,True,2022-10-21
2579,Innovative directional firmware,Books,Non-Fiction,"Cole, Martinez and Sanchez",13.88,6.21,0.99,3.4,107,True,2022-03-29
2580,Synergized background time-frame,Home & Garden,Bedding,"Mills, Brown and Frey",268.17,172.16,11.03,4.0,36,True,2022-12-31
2581,Persevering bifurcated encryption,Clothing,Men's Wear,"Wright, Nguyen and Dalton",241.6,103.32,20.81,5.0,97,False,2022-03-13
2582,Automated user-facing implementation,Electronics,Cameras,Doyle-Berg,510.32,315.32,4.57,4.9,121,True,2022-02-15
2583,Upgradable incremental parallelism,Books,Children's,Bradley Inc,25.74,13.38,13.03,2.8,123,False,2022-07-04
2584,Decentralized non-volatile info-mediaries,Books,Textbooks,Black Group,57.7,27.47,8.6,4.0,32,True,2022-12-09
2585,Balanced stable software,Clothing,Accessories,"Gilbert, Simon and Simpson",178.3,89.21,19.57,4.1,83,True,2022-01-30
2586,Public-key static middleware,Toys & Games,Board Games,Stewart Group,9.7,5.19,7.08,3.1,40,True,2022-07-13
2587,Persevering 24/7 functionalities,Beauty & Personal Care,Makeup,Ellis-Marshall,135.93,59.32,24.26,3.9,128,True,2022-02-16
2588,Polarized tertiary interface,Sports & Outdoors,Cycling,Chapman PLC,529.91,285.23,17.15,4.5,99,True,2022-08-15
2589,Team-oriented national array,Toys & Games,Educational,Sawyer Ltd,17.91,9.27,4.68,5.0,95,True,2022-12-19
2590,Implemented fresh-thinking algorithm,Beauty & Personal Care,Makeup,"Meza, Adams and Brown",47.44,20.73,19.13,2.2,32,True,2022-10-22
2591,Re-engineered 4thgeneration functionalities,Books,Non-Fiction,Bullock Ltd,46.19,21.82,18.72,4.3,104,True,2022-03-26
2592,Progressive regional utilization,Clothing,Kids' Clothing,"Herrera, Williams and Keller",119.72,53.32,23.86,3.4,86,True,2022-04-05
2593,Diverse optimal moderator,Sports & Outdoors,Camping & Hiking,Sutton-Brown,413.27,222.82,3.73,3.6,49,True,2022-10-19
2594,Cross-platform asynchronous budgetary management,Clothing,Women's Wear,Osborn-Mejia,162.07,80.73,12.14,3.1,26,True,2022-01-28
2595,Diverse fault-tolerant core,Home & Garden,Decor,Dorsey PLC,250.9,153.81,14.65,4.3,2841,True,2022-11-12
2596,Switchable demand-driven firmware,Books,Non-Fiction,Skinner Group,52.38,20.97,11.15,4.1,42,True,2022-10-27
2597,Secured tertiary hub,Food & Gourmet,Gourmet & Specialty,Murillo Ltd,26.03,15.93,3.33,3.8,95,True,2022-05-14
2598,Re-contextualized even-keeled toolset,Clothing,Shoes,"Wright, Cox and Simmons",184.49,100.14,23.74,3.4,93,True,2022-08-16
2599,Ameliorated static model,Beauty & Personal Care,Makeup,Powers Group,50.45,16.57,0.93,3.0,87,True,2022-10-27
2600,Self-enabling empowering knowledge user,Clothing,Shoes,Mitchell Group,15.58,7.31,6.64,3.9,147,True,2022-04-27
2601,Inverse regional Graphical User Interface,Clothing,Men's Wear,"Clark, Jones and Scott",241.28,86.72,10.06,3.3,144,True,2022-10-03
2602,Business-focused next generation adapter,Books,Non-Fiction,Peters-Murillo,71.95,36.67,13.43,4.2,121,True,2022-06-16
2603,Cross-group secondary toolset,Electronics,Cameras,Garcia-Williams,1072.58,664.62,8.37,4.6,1298,True,2022-10-09
2604,Monitored global Internet solution,Sports & Outdoors,Water Sports,"Arroyo, Harris and Johnson",345.25,191.02,3.28,3.9,31,True,2022-01-05
2605,Upgradable non-volatile initiative,Clothing,Women's Wear,James Inc,52.81,25.65,16.35,4.8,113,True,2022-06-28
2606,Horizontal encompassing concept,Beauty & Personal Care,Bath & Body,Martin-Evans,138.75,56.78,10.85,2.6,152,True,2022-12-17
2607,Reactive even-keeled groupware,Clothing,Men's Wear,"Smith, Cox and Miller",43.09,18.01,12.96,3.3,78,True,2022-06-19
2608,Multi-lateral global paradigm,Beauty & Personal Care,Hair Care,"Allen, Vaughn and Le",23.18,6.44,9.21,5.0,143,True,2022-03-30
2609,Up-sized non-volatile algorithm,Food & Gourmet,Pantry Staples,Smith-Nguyen,20.61,15.29,4.08,4.0,221,True,2022-12-05
2610,Stand-alone systemic budgetary management,Electronics,Headphones,"Hoffman, Reynolds and Bradley",231.86,145.56,14.21,4.0,47,True,2022-10-10
2611,Managed non-volatile matrix,Sports & Outdoors,Team Sports,Walker LLC,80.01,50.66,23.35,4.7,23,True,2022-04-22
2612,Quality-focused zero administration process improvement,Beauty & Personal Care,Bath & Body,Ballard-Webb,131.8,38.57,13.79,3.0,162,True,2022-08-08
2613,Seamless directional adapter,Home & Garden,Kitchen,"Olsen, Wilson and Hunter",273.12,133.05,9.74,2.9,40,True,2022-10-21
2614,Operative web-enabled attitude,Beauty & Personal Care,Bath & Body,"Orr, Valencia and Thomas",6.13,1.97,14.0,4.0,71,False,2022-06-06
2615,Horizontal discrete methodology,Books,Fiction,Romero-Thompson,15.08,8.26,19.13,5.0,98,True,2022-11-01
2616,Digitized executive productivity,Toys & Games,Educational,Adams Inc,188.5,75.85,10.08,3.5,136,True,2022-10-22
2617,Enterprise-wide real-time collaboration,Toys & Games,Dolls,Diaz-Williams,67.15,38.46,2.34,5.0,57,True,2022-11-30
2618,Synergized local array,Clothing,Kids' Clothing,Alvarado PLC,63.42,31.53,11.24,3.3,42,True,2022-06-05
2619,Programmable upward-trending analyzer,Home & Garden,Decor,"Bishop, Holden and Rivera",345.57,163.43,2.85,4.9,102,True,2022-12-23
2620,Intuitive real-time application,Clothing,Kids' Clothing,Todd Ltd,199.07,93.8,18.35,5.0,94,True,2022-01-06
2621,Pre-emptive web-enabled support,Sports & Outdoors,Camping & Hiking,Anderson LLC,144.76,81.29,11.55,3.9,42,True,2022-07-21
2622,Optional cohesive infrastructure,Clothing,Accessories,"Hernandez, Smith and Ross",91.43,46.12,16.74,3.0,23,True,2022-08-17
2623,Profit-focused tertiary portal,Beauty & Personal Care,Fragrance,Brown-Jones,120.5,48.69,24.68,4.4,166,True,2022-08-14
2624,Enterprise-wide zero-defect utilization,Books,Non-Fiction,"Miller, Olson and George",72.21,40.3,23.13,4.3,94,True,2022-01-03
2625,Fundamental empowering policy,Beauty & Personal Care,Skincare,"Wood, Carter and Dennis",114.41,44.08,5.79,3.8,178,True,2022-09-26
2626,Multi-layered upward-trending monitoring,Beauty & Personal Care,Skincare,"Pineda, Li and Young",90.46,33.89,24.21,2.4,81,True,2022-03-31
2627,Front-line client-driven database,Electronics,Laptops,Mcneil Inc,479.04,329.6,0.96,2.7,130,True,2022-09-09
2628,Right-sized tertiary success,Toys & Games,Board Games,"Reese, Gonzalez and Hughes",65.36,34.13,19.94,2.8,357,True,2022-08-25
2629,Public-key needs-based structure,Clothing,Men's Wear,Hart and Sons,185.34,99.56,19.06,3.9,77,True,2022-01-12
2630,Organized object-oriented Graphic Interface,Books,Textbooks,Walker Inc,49.4,26.51,22.0,4.5,79,True,2022-05-20
2631,Switchable reciprocal knowledgebase,Books,Children's,"Murray, Simon and Griffin",44.08,22.95,2.26,3.6,57,True,2022-08-22
2632,Operative motivating system engine,Electronics,Tablets,Estrada-Wells,112.73,72.8,16.41,4.6,102,True,2022-10-19
2633,Face-to-face non-volatile paradigm,Food & Gourmet,Beverages,"Nelson, Nelson and Dickson",52.29,31.05,5.11,3.7,66,True,2022-02-05
2634,Monitored cohesive knowledge user,Beauty & Personal Care,Makeup,King-Skinner,138.4,51.9,18.46,5.0,464,True,2022-05-08
2635,Cross-platform client-driven interface,Home & Garden,Garden Tools,Jimenez-Gray,885.9,547.56,13.03,4.8,223,False,2022-04-29
2636,Optimized contextually-based emulation,Home & Garden,Garden Tools,May-Jensen,785.71,373.88,12.27,2.4,1025,True,2022-12-09
2637,Automated local implementation,Clothing,Women's Wear,Johnson PLC,198.44,94.92,24.42,3.9,167,True,2022-09-16
2638,Managed directional hub,Books,Fiction,Daniels Ltd,55.22,26.55,17.51,2.8,492,True,2022-10-24
2639,Compatible 24hour open system,Electronics,Headphones,"Holt, Deleon and Lopez",301.39,194.5,13.29,1.9,100,True,2022-06-27
2640,Extended 5thgeneration time-frame,Electronics,Tablets,"Jones, Weber and Maldonado",1861.94,1395.38,15.26,4.6,329,True,2022-05-18
2641,Optimized stable migration,Food & Gourmet,Snacks,"Green, Guzman and Alexander",58.36,40.25,10.26,4.0,29,True,2022-03-24
2642,Function-based regional leverage,Toys & Games,Action Figures,Brooks and Sons,102.19,49.81,2.44,3.3,67,True,2022-03-14
2643,Distributed secondary secured line,Toys & Games,Outdoor Play,"Morgan, Meyers and Davidson",168.02,96.63,3.22,3.5,105,True,2022-08-24
2644,Re-engineered exuding monitoring,Sports & Outdoors,Exercise Equipment,Griffin-Martin,51.11,30.88,2.27,3.2,116,True,2022-04-11
2645,Digitized intangible migration,Books,Textbooks,"Macias, Wilson and Garcia",31.1,15.38,18.67,3.3,219,True,2022-10-20
2646,Polarized next generation software,Clothing,Shoes,Thompson Group,40.55,20.54,11.41,2.9,85,True,2022-01-11
2647,Operative eco-centric synergy,Food & Gourmet,Pantry Staples,"Mason, Moore and Hatfield",37.34,27.17,6.71,4.2,49,True,2022-04-17
2648,Public-key demand-driven hierarchy,Books,Fiction,Johnson and Sons,47.14,19.2,4.86,3.5,0,True,2022-10-02
2649,Pre-emptive bifurcated application,Electronics,Smartphones,"Rush, Bailey and Lopez",583.74,336.2,4.89,2.9,344,True,2022-09-24
2650,Multi-tiered 4thgeneration application,Sports & Outdoors,Water Sports,Smith-Hughes,373.71,247.46,12.27,2.4,130,True,2022-07-15
2651,Decentralized clear-thinking moderator,Toys & Games,Board Games,"Adams, Allen and Diaz",76.88,35.42,17.99,2.2,51,True,2022-12-25
2652,Pre-emptive zero tolerance framework,Books,Fiction,Hamilton-Russell,78.88,35.96,18.27,4.8,24439,True,2022-01-12
2653,Total grid-enabled secured line,Food & Gourmet,Pantry Staples,Kim PLC,23.17,16.52,22.22,3.3,42,True,2022-07-09
2654,Versatile user-facing firmware,Clothing,Shoes,Bridges-Aguilar,237.15,111.15,5.85,4.9,128,True,2022-09-10
2655,Down-sized optimizing hierarchy,Electronics,Laptops,Montgomery Ltd,291.31,173.8,19.15,3.6,20,True,2022-09-02
2656,Team-oriented scalable array,Home & Garden,Garden Tools,"Watson, Howard and Powers",129.52,66.34,15.35,5.0,44,True,2022-02-21
2657,Reduced directional product,Clothing,Accessories,Gregory-Henderson,80.18,30.89,3.65,3.1,110,True,2022-01-22
2658,Configurable leadingedge encryption,Beauty & Personal Care,Bath & Body,Curtis PLC,120.68,32.68,19.55,4.6,96,True,2022-04-17
2659,Configurable mobile archive,Books,Children's,Torres-Cross,46.97,19.74,15.72,3.3,96,True,2022-07-13
2660,Reactive tangible data-warehouse,Books,Children's,Higgins-Morales,75.34,37.7,6.4,2.8,92,True,2022-06-29
2661,Sharable client-driven migration,Clothing,Shoes,Mckenzie Inc,126.49,53.06,9.9,3.5,55,True,2022-08-02
2662,Extended 24/7 conglomeration,Clothing,Kids' Clothing,"Carr, Smith and Beltran",187.81,71.72,7.96,3.8,131,True,2022-03-20
2663,Cross-platform eco-centric project,Home & Garden,Kitchen,"Williams, Franklin and Jimenez",794.74,496.03,12.12,4.6,112,True,2022-12-26
2664,Decentralized fault-tolerant framework,Food & Gourmet,Pantry Staples,Bradshaw-Oliver,38.65,21.42,17.33,2.9,65,True,2022-10-08
2665,Diverse tertiary project,Home & Garden,Furniture,Martinez-Watts,896.58,518.72,8.56,3.8,130,True,2022-05-13
2666,Configurable optimal infrastructure,Food & Gourmet,Organic,Houston Inc,28.08,16.86,9.17,3.6,75,False,2022-03-18
2667,Balanced responsive time-frame,Electronics,Cameras,Stevens-Peterson,498.98,322.4,16.02,2.9,29,True,2022-01-13
2668,User-friendly eco-centric Internet solution,Electronics,Headphones,"Stark, Nelson and Hall",1204.94,891.11,4.52,2.6,115,True,2022-05-26
2669,Devolved reciprocal service-desk,Electronics,Smartphones,Simmons Inc,93.68,53.56,19.04,2.6,168,True,2022-09-30
2670,Business-focused fresh-thinking Graphic Interface,Beauty & Personal Care,Bath & Body,Garcia-Coleman,63.07,18.63,9.71,4.6,161,True,2022-05-22
2671,Upgradable dynamic budgetary management,Clothing,Shoes,"Turner, Diaz and Robertson",57.31,31.09,16.64,5.0,140,True,2022-12-25
2672,Polarized intermediate neural-net,Beauty & Personal Care,Fragrance,Landry LLC,24.39,8.13,2.92,5.0,96,True,2022-06-17
2673,Realigned asynchronous portal,Food & Gourmet,Organic,Patterson PLC,31.29,21.36,7.05,5.0,66,True,2022-04-10
2674,Devolved system-worthy access,Home & Garden,Garden Tools,Brown-Fields,580.73,303.51,14.15,4.3,124,True,2022-11-12
2675,Up-sized global toolset,Books,Fiction,"Campbell, Sanders and Smith",25.62,14.67,10.92,3.4,0,True,2022-05-07
2676,Future-proofed multi-state core,Electronics,Smart Home,Harrison-Chavez,1884.17,1048.32,9.41,5.0,97,True,2022-08-07
2677,Phased holistic throughput,Home & Garden,Kitchen,"Snyder, Bryant and Davis",751.6,413.48,13.98,3.0,190,True,2022-10-31
2678,Down-sized 4thgeneration neural-net,Electronics,Headphones,Davis-Johnson,888.21,527.11,2.29,5.0,86,True,2022-02-16
2679,Persistent actuating portal,Beauty & Personal Care,Hair Care,"Navarro, Lloyd and Randall",50.26,19.87,9.74,4.5,37,True,2022-11-12
2680,Up-sized responsive website,Home & Garden,Garden Tools,"Lane, Ramirez and Byrd",795.61,369.17,2.77,2.7,33,True,2022-02-11
2681,Pre-emptive 24hour customer loyalty,Books,Comics & Graphic Novels,"Davis, Figueroa and Gutierrez",27.13,13.39,22.48,2.8,37,False,2022-11-22
2682,Realigned intermediate definition,Beauty & Personal Care,Makeup,Holmes Inc,30.7,10.89,4.12,3.2,23,True,2022-09-03
2683,Open-source methodical flexibility,Books,Children's,Reid-Dixon,11.38,5.41,5.39,2.4,98,True,2022-09-05
2684,Expanded non-volatile application,Home & Garden,Kitchen,"Watkins, Jackson and Chapman",512.29,285.64,14.22,3.4,108,True,2022-04-13
2685,Phased zero-defect throughput,Clothing,Accessories,Mitchell PLC,138.14,74.8,2.05,4.4,6,True,2022-06-08
2686,Front-line exuding hardware,Books,Textbooks,Moore-Hall,73.84,29.86,11.52,3.2,133,True,2022-08-31
2687,Enhanced solution-oriented core,Clothing,Kids' Clothing,"Barry, Lynch and Thomas",57.28,26.81,13.48,3.1,82,True,2022-05-21
2688,Synergistic next generation toolset,Clothing,Shoes,Ramirez-Adams,69.87,34.17,8.22,3.9,157,True,2022-02-28
2689,Triple-buffered solution-oriented capacity,Sports & Outdoors,Team Sports,"Carter, Dorsey and Ramos",191.02,112.78,14.29,4.0,107,True,2022-12-16
2690,Versatile bifurcated open system,Electronics,Headphones,"Fernandez, Weber and Rhodes",1108.88,735.48,18.94,4.8,71,True,2022-08-11
2691,Streamlined 24hour throughput,Beauty & Personal Care,Hair Care,Werner Group,96.26,37.04,21.3,2.5,93,True,2022-05-04
2692,Organic local open architecture,Sports & Outdoors,Exercise Equipment,Martin-Green,215.22,126.59,19.5,3.1,59,True,2022-03-15
2693,Integrated incremental throughput,Clothing,Men's Wear,"Smith, Padilla and Miller",77.38,27.22,22.74,4.2,151,True,2022-11-27
2694,Fundamental real-time approach,Clothing,Accessories,"Thornton, Young and Jackson",192.14,86.94,6.52,3.7,40,True,2022-05-18
2695,Universal real-time synergy,Books,Non-Fiction,"Johns, Perez and Rice",72.1,42.15,8.97,4.8,25,True,2022-07-08
2696,Pre-emptive motivating knowledgebase,Clothing,Shoes,Taylor PLC,86.13,31.51,16.19,2.3,231,True,2022-01-25
2697,Virtual methodical project,Home & Garden,Furniture,"Lewis, Diaz and Yates",275.13,165.75,22.8,3.0,52,True,2022-01-30
2698,Public-key content-based definition,Electronics,Cameras,Garcia Group,1997.41,1228.59,6.13,4.0,77,True,2022-07-03
2699,Organic static open architecture,Sports & Outdoors,Camping & Hiking,Shannon PLC,413.8,289.27,10.95,3.8,75,True,2022-02-22
2700,Focused 5thgeneration throughput,Sports & Outdoors,Cycling,Boyd-Montoya,499.71,296.92,23.3,4.5,50,True,2022-09-16
2701,Multi-layered demand-driven system engine,Toys & Games,Outdoor Play,Price-Buck,33.63,18.21,15.65,3.9,98,True,2022-07-20
2702,Right-sized next generation migration,Toys & Games,Dolls,"Young, Drake and Conner",147.22,61.87,24.21,2.7,127,True,2022-02-13
2703,Versatile static forecast,Books,Children's,Mayo-Patrick,30.85,12.43,19.52,3.4,146,True,2022-11-17
2704,Compatible modular infrastructure,Home & Garden,Kitchen,Wilson Inc,488.73,220.59,20.39,3.5,0,False,2022-09-19
2705,Function-based zero tolerance system engine,Clothing,Kids' Clothing,Marshall-Leonard,244.55,127.05,16.74,3.6,119,True,2022-08-10
2706,Multi-lateral 4thgeneration knowledge user,Clothing,Kids' Clothing,Harvey-Hoffman,159.15,86.92,23.86,5.0,15,True,2022-10-30
2707,Switchable 24hour orchestration,Books,Children's,"Johnson, Hutchinson and Graham",25.86,14.29,17.04,2.9,104,True,2022-08-17
2708,Seamless demand-driven pricing structure,Home & Garden,Decor,"Porter, Forbes and Torres",500.5,321.49,18.04,4.4,67,True,2022-01-03
2709,Re-contextualized composite help-desk,Books,Non-Fiction,Howard-Carr,33.62,19.38,14.25,3.4,84,True,2022-03-08
2710,Function-based dedicated database,Clothing,Kids' Clothing,Reed PLC,237.32,121.55,0.25,2.4,214,True,2022-11-08
2711,Cloned foreground frame,Books,Non-Fiction,Hernandez-Adams,22.42,11.57,5.8,3.9,43,True,2022-11-07
2712,Function-based high-level matrices,Clothing,Men's Wear,"Ramsey, Finley and Clark",107.76,46.1,7.69,2.7,69,True,2022-06-26
2713,Configurable regional task-force,Electronics,Tablets,"Nunez, Moore and Mcbride",118.27,83.9,2.67,3.6,84,True,2022-03-19
2714,Robust composite website,Food & Gourmet,Beverages,"Graham, Dougherty and Fisher",57.52,41.84,16.1,5.0,181,True,2022-02-06
2715,Multi-lateral system-worthy focus group,Electronics,Smart Home,"Garcia, Whitney and Baker",65.08,37.14,3.7,3.4,40,True,2022-11-27
2716,Up-sized incremental project,Sports & Outdoors,Team Sports,"Ortega, Palmer and Johnson",268.54,143.51,18.96,4.0,286,True,2022-09-16
2717,Vision-oriented foreground task-force,Clothing,Kids' Clothing,Perkins-Barnes,16.19,7.79,10.06,4.0,37,True,2022-07-07
2718,Polarized multi-tasking strategy,Toys & Games,Educational,"Hernandez, Martin and Bauer",125.27,51.22,22.99,4.0,120,True,2022-08-29
2719,Enhanced context-sensitive groupware,Clothing,Shoes,Carter LLC,177.13,91.07,14.6,4.1,23,True,2022-09-26
2720,Customizable regional analyzer,Home & Garden,Bedding,"Trujillo, Johnson and Ortiz",482.43,256.68,16.08,4.0,145,True,2022-01-03
2721,Stand-alone bifurcated core,Food & Gourmet,Organic,Johnson-Collins,27.99,18.49,1.54,5.0,397,True,2022-10-04
2722,Secured system-worthy attitude,Food & Gourmet,Gourmet & Specialty,Jensen Ltd,59.83,43.67,3.33,1.7,42,True,2022-12-18
2723,De-engineered holistic artificial intelligence,Beauty & Personal Care,Skincare,Quinn-Wallace,43.16,13.44,11.83,3.3,70,False,2022-08-22
2724,Expanded mobile neural-net,Clothing,Kids' Clothing,"Powers, Fisher and Moore",55.57,22.98,2.85,3.6,98,True,2022-03-18
2725,Focused local budgetary management,Food & Gourmet,Beverages,Wiley-Knight,57.89,38.76,15.38,3.1,73,True,2022-03-02
2726,Configurable systematic service-desk,Clothing,Kids' Clothing,Cummings-Miller,183.33,98.23,16.64,3.1,74,True,2022-12-22
2727,Implemented modular concept,Food & Gourmet,Beverages,Fisher Ltd,46.89,33.16,7.17,4.4,69,True,2022-06-28
2728,Operative secondary monitoring,Sports & Outdoors,Cycling,Stout Group,542.72,333.42,16.94,3.8,496,True,2022-06-14
2729,Multi-layered radical migration,Books,Children's,Dunn PLC,11.74,4.9,16.52,2.9,63,True,2022-08-02
2730,Fundamental content-based task-force,Clothing,Kids' Clothing,"Garcia, Nguyen and Anderson",194.78,78.42,5.97,4.7,506,True,2022-06-28
2731,Horizontal systematic task-force,Clothing,Shoes,Jones Ltd,237.26,107.78,22.96,2.8,64,True,2022-11-22
2732,Phased 6thgeneration contingency,Home & Garden,Garden Tools,Brennan LLC,627.29,314.83,22.27,3.3,55,True,2022-05-20
2733,Triple-buffered tangible software,Home & Garden,Garden Tools,Yoder Group,804.7,509.1,1.98,4.6,100,True,2022-07-29
2734,Multi-channeled bottom-line Graphic Interface,Books,Comics & Graphic Novels,Dodson LLC,31.26,12.85,14.48,2.8,184,False,2022-09-10
2735,Automated mission-critical protocol,Sports & Outdoors,Cycling,Sanchez and Sons,502.43,272.33,2.53,4.5,104,True,2022-01-18
2736,Face-to-face national core,Toys & Games,Board Games,Mitchell-Riley,20.75,9.67,21.19,3.6,13,True,2023-01-01
2737,Open-source global projection,Home & Garden,Garden Tools,"Liu, Ross and Henry",484.65,262.62,20.7,2.2,93,True,2022-10-14
2738,Triple-buffered holistic customer loyalty,Home & Garden,Garden Tools,Simpson LLC,362.78,197.79,3.2,2.2,127,True,2022-07-23
2739,Innovative context-sensitive circuit,Clothing,Kids' Clothing,"Long, Salazar and Harris",69.91,33.39,6.24,4.8,102,True,2022-01-27
2740,Reverse-engineered background time-frame,Clothing,Shoes,"Choi, Guzman and Pearson",94.24,36.5,10.4,3.7,330,True,2022-03-10
2741,Quality-focused zero tolerance benchmark,Electronics,Smartphones,Brooks-Ross,989.45,641.15,9.38,4.6,460,True,2022-02-04
2742,Devolved zero-defect neural-net,Home & Garden,Kitchen,Lopez LLC,324.23,179.87,1.89,5.0,30,True,2022-05-25
2743,Business-focused bifurcated pricing structure,Food & Gourmet,Pantry Staples,Rodriguez Ltd,5.72,3.18,18.87,5.0,36,True,2022-10-17
2744,Sharable optimal algorithm,Electronics,Cameras,"Hernandez, Wallace and Smith",372.15,208.85,9.54,4.7,66,True,2022-12-10
2745,Compatible grid-enabled service-desk,Home & Garden,Kitchen,Burns-Tucker,369.83,197.06,5.88,2.4,97,False,2022-05-11
2746,Team-oriented interactive Graphical User Interface,Home & Garden,Garden Tools,Lee Ltd,814.92,370.83,10.29,2.8,29,True,2022-10-12
2747,Right-sized 3rdgeneration flexibility,Clothing,Kids' Clothing,Thompson-Williams,157.38,78.29,22.64,3.8,109,True,2022-06-21
2748,Distributed upward-trending support,Clothing,Women's Wear,Reyes-Nelson,61.29,28.94,19.35,3.0,125,True,2022-11-08
